name;address;gmap_id;description;latitude;longitude;category;avg_rating;num_of_reviews;price;hours;MISC;state;relative_results;url
NFI;NFI, 179 Grand Ave, City of Industry, CA 91789;0x80c32c7c0cc56b15:0x4b4b64bd88dbdc45;;34.023416499999996;-117.83576199999999;['Distribution service', 'Logistics service', 'Trucking company'];3.8;28;;[['Thursday', '7AM–6PM'], ['Friday', '7AM–6PM'], ['Saturday', 'Closed'], ['Sunday', 'Closed'], ['Monday', '7AM–6PM'], ['Tuesday', '7AM–6PM'], ['Wednesday', '7AM–6PM']];{'Accessibility': ['Wheelchair accessible entrance']};Open ⋅ Closes 6PM;['0x80c329069eed1e4f:0x2366d2cb30291a2f', '0x80c3354d580342b1:0x7ea0d1a20c5b2a47', '0x80dca1342e9fbc8b:0x44622dcaa8128527', '0x80c34aa28543970f:0x65f671f093fbecf', '0x80c2d675ed237a3b:0x8d56acdb2146c2d'];https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c32c7c0cc56b15:0x4b4b64bd88dbdc45?authuser=-1&hl=en&gl=us
Atlas Logistics Group;Atlas Logistics Group, 500 S 99th Ave, Tolleson, AZ 85353;0x872b3e4e2c6d84fb:0x2fa53dc132ebe09d;;33.4412212;-112.2767219;['Warehouse'];2.8;27;;[['Thursday', 'Open 24 hours'], ['Friday', 'Open 24 hours'], ['Saturday', 'Open 24 hours'], ['Sunday', 'Open 24 hours'], ['Monday', 'Open 24 hours'], ['Tuesday', 'Open 24 hours'], ['Wednesday', 'Open 24 hours']];{'Accessibility': ['Wheelchair accessible entrance']};Open 24 hours;['0x872b3f3ac4550985:0x2864a344151e1c2e', '0x872b3e5053edadcf:0xfe66036e41d01101', '0x872b3e45509a87a3:0xf3fa28eb4412ac2b', '0x872b3e4e7444338b:0xfce25958a7880ecc', '0x872b13478c6c969d:0xf5c94562cba0a909'];https://www.google.com/maps/place//data=!4m2!3m1!1s0x872b3e4e2c6d84fb:0x2fa53dc132ebe09d?authuser=-1&hl=en&gl=us
Gray Trucking;Gray Trucking, 735 Broad St, Beverly, NJ 08010;0x89c14c627df1f835:0x490a3bb44f9ad981;;40.0598846;-74.92158289999999;['Trucking company', 'Transportation service'];3.9;27;;;{'Accessibility': ['Wheelchair accessible entrance']};;['0x89c14dbe1fdf3e8d:0xbf8c09c4c9df871e', '0x89c6c967c61e803b:0xad20df4886172b22', '0x89c6b52318b71495:0xbec667bb97d1fc63', '0x89c14b2e8120a151:0xaa3f08365da1aef', '0x89c6b523079abbf3:0x60ec1b72383e6281'];https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c14c627df1f835:0x490a3bb44f9ad981?authuser=-1&hl=en&gl=us
Diamond Wholesale Co;Diamond Wholesale Co, 30 Congress Dr, Moonachie, NJ 07074;0x89c2f8303f26fe51:0x4cb1190d573b4acc;;40.8342793;-74.043115;['Wholesaler'];3.5;2;;;;Open now;['0x89c258ff0f8f6ef7:0x59c540d17b3a4f27', '0x89c2591d46874415:0x69dadf67607e5937', '0x89c2595ded1e3f57:0x5512636382c82093', '0x89c258fe6377f203:0x8b25d9548cbcb873', '0x89c2fafb77b0b2ed:0x967ff302f04e2d2c'];https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c2f8303f26fe51:0x4cb1190d573b4acc?authuser=-1&hl=en&gl=us
Work Connections International LLC;Work Connections International LLC, 525 Wall St # A, Tiffin, OH 44883;0x883bdee61e8a13b3:0x155ecfc68f7714e2;;41.1294326;-83.1875915;['Packaging company'];2.5;4;;[['Thursday', '7AM–2PM'], ['Friday', '7AM–2PM'], ['Saturday', 'Closed'], ['Sunday', 'Closed'], ['Monday', '7AM–2PM'], ['Tuesday', '7AM–2PM'], ['Wednesday', '7AM–2PM']];{'Accessibility': ['Wheelchair accessible entrance']};Open ⋅ Closes 2PM;['0x883bdf75086443a5:0x1725229a2291c166', '0x883bdf23fea9fd55:0x2d7f3766d190ef4f', '0x883bde9431ca5c45:0x94cc1be8375f16e5', '0x883bdee62702fb1b:0x81794e99f66adb63', '0x883bdee0c285c32f:0xe8e53dc87468fdf0'];https://www.google.com/maps/place//data=!4m2!3m1!1s0x883bdee61e8a13b3:0x155ecfc68f7714e2?authuser=-1&hl=en&gl=us
SF Express Corporation;SF Express Corporation, 1159 N Ellis St, Bensenville, IL 60106;0x880fb1cd33581683:0xa2bff8524195e3e7;;41.9887393;-87.9489231;['Logistics service', 'Shipping company', 'Shipping service'];2.6;17;;[['Thursday', '8AM–5PM'], ['Friday', '8AM–5PM'], ['Saturday', 'Closed'], ['Sunday', 'Closed'], ['Monday', '8AM–5PM'], ['Tuesday', '8AM–5PM'], ['Wednesday', '8AM–5PM']];;Open ⋅ Closes 5PM;['0x880fb15f21b048d5:0xbd4e1be372f3f5aa', '0x880e4e882a6dec77:0x44330c6b17980a98', '0x880fb3fe8c9a6c5b:0xc3de485404f62941', '0x880e2d21a3f964c7:0x38274652ca4d4396', '0x880e2c5ad008b419:0x489b5599abd3a45f'];https://www.google.com/maps/place//data=!4m2!3m1!1s0x880fb1cd33581683:0xa2bff8524195e3e7?authuser=-1&hl=en&gl=us
Weymouth Red Cross Blood, Platelet and Plasma Donation Center;Weymouth Red Cross Blood, Platelet and Plasma Donation Center, 208 Main St, Weymouth, MA 02188;0x89e3631b2f7bcee7:0xb92a5cf72c21325c;;42.2002964;-70.9550979;['Blood donation center', 'Blood bank', 'Blood testing service', 'Non-profit organization', 'Volunteer organization'];4.6;7;;[['Thursday', '11AM–4:30PM'], ['Friday', '8AM–1:30PM'], ['Saturday', '8AM–1:30PM'], ['Sunday', '8AM–1:30PM'], ['Monday', '1:15–6:30PM'], ['Tuesday', '1:15–6:30PM'], ['Wednesday', '1:15–6:30PM']];{'Accessibility': ['Wheelchair accessible entrance']};Closed ⋅ Opens 11AM;['0x89e37a4679ee9b8f:0x903a260165c468c9', '0x89e3798c5a90dc81:0x26e5bc583feb9f1a', '0x89e3798dda8e567b:0x3f3ce5bf7a22ba29', '0x89e38848bcfa375b:0xeb8b229bfdbc33f7'];https://www.google.com/maps/place//data=!4m2!3m1!1s0x89e3631b2f7bcee7:0xb92a5cf72c21325c?authuser=-1&hl=en&gl=us
McSweeney & Ricci Insurance-Braintree;McSweeney & Ricci Insurance-Braintree, 420 Washington St, Braintree, MA 02184;0x89e37d32b108bc6d:0x5edd59d14f36f1d7;;42.218316699999995;-71.0029666;"['Insurance agency', 'Auto insurance agency', 'Home insurance agency', ""Renter's insurance agency""]";4.7;18;;[['Thursday', '8AM–4:30PM'], ['Friday', '8AM–4:30PM'], ['Saturday', 'Closed'], ['Sunday', 'Closed'], ['Monday', '8AM–4:30PM'], ['Tuesday', '8AM–4:30PM'], ['Wednesday', '8AM–4:30PM']];{'Accessibility': ['Wheelchair accessible entrance']};Open ⋅ Closes 4:30PM;['0x89e37d413def1159:0x139ea2f7ca5b2e1', '0x89e37d34883fa00f:0xc254b548e1f448e0', '0x89e362d6f77e12d3:0x435a542d0ed71862', '0x89e37d2d70e1a765:0x77f08c1523c217a3', '0x89e37d3297df2fc1:0xa26bf32c84ed503c'];https://www.google.com/maps/place//data=!4m2!3m1!1s0x89e37d32b108bc6d:0x5edd59d14f36f1d7?authuser=-1&hl=en&gl=us
The Oasis at Plainville Luxury Apartment Homes;The Oasis at Plainville Luxury Apartment Homes, 85 Washington St, Plainville, MA 02762;0x89e4669cf6f2fd17:0x80db3321b9b473c8;;42.0111588;-71.3204456;['Apartment complex'];4.3;78;;[['Thursday', '9AM–6PM'], ['Friday', '9AM–6PM'], ['Saturday', '10AM–5PM'], ['Sunday', 'Closed'], ['Monday', '9AM–6PM'], ['Tuesday', '9AM–6PM'], ['Wednesday', '9AM–6PM']];{'Accessibility': ['Wheelchair accessible entrance']};Open ⋅ Closes 6PM;['0x89e466a6cf64b7df:0x1cbb7f5ca4ec06a2', '0x89e466a7826562a7:0x24d54a8ae4652376', '0x89e4643fb34e2867:0x882cf91b9f5aac0b', '0x89e466f4b478a97d:0x279e58703a367b17', '0x89e4625568cde255:0x9b638a84015086a5'];https://www.google.com/maps/place//data=!4m2!3m1!1s0x89e4669cf6f2fd17:0x80db3321b9b473c8?authuser=-1&hl=en&gl=us
Fox Run Easton;Fox Run Easton, Foundry St, South Easton, MA 02375;0x89e48f1d294125ad:0xc3ea8171a222e667;;42.0119361;-71.06219399999999;['Condominium complex', 'Landmark'];3.8;8;;;;;['0x89e46339fbd8b451:0xfc136b8613d583f0', '0x89e48988af10c855:0x211e84bedc291433', '0x89e48f57b8a1c3d9:0xba035a4fd48195a7', '0x89e48f569d0c3ff9:0x814d1865cfbaeba9', '0x89e48748c3719dff:0xbedc2480b22f45e1'];https://www.google.com/maps/place//data=!4m2!3m1!1s0x89e48f1d294125ad:0xc3ea8171a222e667?authuser=-1&hl=en&gl=us
Washington Street Liquor Mart;Washington Street Liquor Mart, 21 Washington St, Weymouth, MA 02188;0x89e362e3115e4553:0xb3e19d70a984ab59;;42.2197275;-70.9685068;['Liquor store'];4.3;28;;[['Thursday', '10AM–11PM'], ['Friday', '10AM–11PM'], ['Saturday', '10AM–11PM'], ['Sunday', '10AM–6PM'], ['Monday', '10AM–11PM'], ['Tuesday', '10AM–11PM'], ['Wednesday', '10AM–11PM']];{'Service options': ['In-store shopping', 'Delivery'], 'Health & safety': ['Mask required'], 'Accessibility': ['Wheelchair accessible entrance'], 'Planning': ['Quick visit']};Open ⋅ Closes 11PM;['0x89e3625ca3789bef:0x828b0dbafdd58e7', '0x89e49d7605dde081:0x7471459187042857', '0x89e36266d4bd4151:0x384c134d5eb071a3', '0x89e49d63ea4d2417:0xc7ca080df28fc76d', '0x89e3631bd6c829fd:0x9ccc4685dbfde851'];https://www.google.com/maps/place//data=!4m2!3m1!1s0x89e362e3115e4553:0xb3e19d70a984ab59?authuser=-1&hl=en&gl=us
Heronwood Apartments;Heronwood Apartments, 13809 Heron Wood Ln, Fort Myers, FL 33919;0x88db3f9342c4aec3:0xfc44240e08793a98;;26.5484197;-81.8890153;['Apartment building'];4.7;58;;[['Thursday', '8:30AM–5:30PM'], ['Friday', '8:30AM–5:30PM'], ['Saturday', 'Closed'], ['Sunday', 'Closed'], ['Monday', '8:30AM–5:30PM'], ['Tuesday', '8:30AM–5:30PM'], ['Wednesday', '8:30AM–5:30PM']];{'Accessibility': ['Wheelchair accessible entrance']};Open ⋅ Closes 5:30PM;['0x88db3f9817aa7fb5:0x7fb9a5d8d08d2bb9', '0x88db3f0b754194bd:0x1930fe248ae78a52', '0x88db400e1ddca5a1:0x272c8569096b8617', '0x88db3f83d23dc427:0xdda349d935c7639d', '0x88db40081174f323:0xfa378c322a9c5892'];https://www.google.com/maps/place//data=!4m2!3m1!1s0x88db3f9342c4aec3:0xfc44240e08793a98?authuser=-1&hl=en&gl=us
Whitaker Weintraub & Grizzard;Whitaker Weintraub & Grizzard, 4108 Henderson Blvd, Tampa, FL 33629;0x88c2c323e815e1c7:0x831ababd16bd84d2;;27.927748599999997;-82.51238359999999;['Doctor'];3.3;8;;[['Thursday', '8AM–5PM'], ['Friday', '8AM–5PM'], ['Saturday', 'Closed'], ['Sunday', 'Closed'], ['Monday', '8AM–5PM'], ['Tuesday', '8AM–5PM'], ['Wednesday', '8AM–5PM']];{'Accessibility': ['Wheelchair accessible entrance'], 'Planning': ['Appointments recommended']};Open ⋅ Closes 5PM;['0x88c2c323e815e1c7:0xfc4db45c0e15e380', '0x88c2c323e815e1c7:0x5b929cb54f2a9c11', '0x88c2c323e815e1c7:0x47e7138864db09b3', '0x88c2c323e815e1c7:0x1ce95a88e060469d'];https://www.google.com/maps/place//data=!4m2!3m1!1s0x88c2c323e815e1c7:0x831ababd16bd84d2?authuser=-1&hl=en&gl=us
Jaffe Sports Medicine;Jaffe Sports Medicine, 7117 Congdon Rd #200, Fort Myers, FL 33908;0x88db41466f728005:0x60bc9532dc14a0ce;;26.5206947;-81.8784713;['Doctor'];4.5;8;;[['Thursday', '8AM–5PM'], ['Friday', '8AM–5PM'], ['Saturday', 'Closed'], ['Sunday', 'Closed'], ['Monday', '8AM–5PM'], ['Tuesday', '8AM–5PM'], ['Wednesday', '8AM–5PM']];{'Accessibility': ['Wheelchair accessible entrance', 'Wheelchair accessible restroom'], 'Amenities': ['Restroom'], 'Planning': ['Appointments recommended']};Open ⋅ Closes 5PM;['0x88db3f857f2e7ddb:0x55b7fa5ba009dbdb', '0x88db3f8ee9685159:0xd2f352df0d229114', '0x88db15433d6a3c95:0xdab25cf06151c101', '0x88db3f8c2ec2cc29:0x3c3d9c3a5f869da1'];https://www.google.com/maps/place//data=!4m2!3m1!1s0x88db41466f728005:0x60bc9532dc14a0ce?authuser=-1&hl=en&gl=us
Optima Security, Inc.;Optima Security, Inc., 8725 Youngerman Ct #106, Jacksonville, FL 32244;0x88e5c69252f24ce9:0x2b61af7213f12d64;;30.1955186;-81.7490045;['Locksmith'];5.0;6;;[['Thursday', '8:30AM–5PM'], ['Friday', '8:30AM–5PM'], ['Saturday', 'Closed'], ['Sunday', 'Closed'], ['Monday', '8:30AM–5PM'], ['Tuesday', '8:30AM–5PM'], ['Wednesday', '8:30AM–5PM']];;Open ⋅ Closes 5PM;['0x88e5c4a6654279bb:0x15efe7bc0df0241f', '0x88e5b8fcc62df991:0xe31ab3263ec5a25c', '0x88e5c68c31c577b7:0x25f336048f30d500', '0x88e5c22cf5e6beb9:0x1e016b9af399d11e', '0x88e5d0a61ed8f05b:0xbbd7c4eab0deee8b'];https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e5c69252f24ce9:0x2b61af7213f12d64?authuser=-1&hl=en&gl=us
All Railroad Services;All Railroad Services, 159 Hampton Point Dr # 3, St. Augustine, FL 32092;0x88e5d296440ba3ed:0x8effe428a22bd3b3;;30.055514;-81.5396519;['Railroad contractor'];5.0;3;;[['Thursday', '8AM–4:30PM'], ['Friday', '8AM–4:30PM'], ['Saturday', 'Closed'], ['Sunday', 'Closed'], ['Monday', '8AM–4:30PM'], ['Tuesday', '8AM–4:30PM'], ['Wednesday', '8AM–4:30PM']];;Open ⋅ Closes 4:30PM;['0x88e5d296436675d5:0x122e818df18f7c05', '0x88e4495c63882087:0xb37d0284cc2a5dd1', '0x88e69d94a2a0c2ed:0x2544522994383ac3', '0x88e4499e560fe16f:0x2c7f4049960badeb', '0x88e5b714737f2bdb:0x76f7aa3c7afd4da0'];https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e5d296440ba3ed:0x8effe428a22bd3b3?authuser=-1&hl=en&gl=us
Holly Scott Photography;Holly Scott Photography, 2001 Spring Meadows Ct, St. Augustine, FL 32092;0x88e5d3a68bb191a3:0x179a5a5ae08d5d87;;30.044873;-81.535944;['Photographer'];5.0;8;;[['Thursday', '8AM–7PM'], ['Friday', '8AM–7PM'], ['Saturday', '8AM–7PM'], ['Sunday', '8AM–7PM'], ['Monday', '8AM–7PM'], ['Tuesday', '8AM–7PM'], ['Wednesday', '8AM–7PM']];;Open ⋅ Closes 7PM;['0x88e5d29b9a4f7aff:0x458108804c3a0b2e', '0x88e5cc7aaaaaaaab:0x4b9df501eb20c106', '0x88e42b16bc46d95d:0xae23f16300422b35', '0x88e5d25b8799636b:0x405f10daa70ca9ce', '0x88e5cc2c6b8f7d67:0xeec600bc2f59cc37'];https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e5d3a68bb191a3:0x179a5a5ae08d5d87?authuser=-1&hl=en&gl=us
Field 3;Field 3, 3740 Burnett Park Rd, Jacksonville, FL 32257;0x88e5c94f0403c447:0x4053489bd2aa8f4d;;30.176672399999998;-81.617565;['Park'];3.0;1;;[['Thursday', '6AM–9PM'], ['Friday', '6AM–9PM'], ['Saturday', '6AM–9PM'], ['Sunday', '6AM–9PM'], ['Monday', '6AM–9PM'], ['Tuesday', '6AM–9PM'], ['Wednesday', '6AM–9PM']];;Open ⋅ Closes 9PM;['0x88e5c94ef8af0b7f:0x2003f0cc980930a6', '0x88e5c94ed61b4399:0x76ca8f68177ccf06', '0x88e5c96d53f54cf1:0xf1829765b73bb666', '0x88e5c94ee63e3ecf:0x348ca9332e8c486c', '0x88e5cdd7736141d1:0x9d2680eebe37952c'];https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e5c94f0403c447:0x4053489bd2aa8f4d?authuser=-1&hl=en&gl=us
Paddocks Home Owners Association;Paddocks Home Owners Association, 11807 Paddock Gates Dr, Jacksonville, FL 32223;0x88e5cec561acd497:0x88abe7f40fa60055;;30.1571866;-81.63484;['Association or organization'];5.0;1;;;{'Accessibility': ['Wheelchair accessible entrance']};;['0x88e5c902d9dd9edd:0xd6adda6c5c7a38ae', '0x88e5cce9335b05f5:0x9c125546e5ca8660', '0x88e5b512c173fe3b:0xf997788fccc9c42e', '0x88e5ca15f9dfce47:0xe26c63d0b177f580', '0x88e5caed9beddcf7:0x25afa2865c939b44'];https://www.google.com/maps/place//data=!4m2!3m1!1s0x88e5cec561acd497:0x88abe7f40fa60055?authuser=-1&hl=en&gl=us
iFlip Investor Inc.;iFlip Investor Inc., 14362 N Frank Lloyd Wright Blvd, Scottsdale, AZ 85260;0x872b75446d14211b:0xe232054e0795d545;;33.6167286;-111.8722293;['Financial institution'];5.0;8;;[['Thursday', '8AM–5PM'], ['Friday', '8AM–5PM'], ['Saturday', 'Closed'], ['Sunday', 'Closed'], ['Monday', '8AM–5PM'], ['Tuesday', '8AM–5PM'], ['Wednesday', '8AM–5PM']];{'Accessibility': ['Wheelchair accessible entrance']};Closed ⋅ Opens 8AM;['0x872b7678ab8565c5:0x6fd3cbda3d460d09', '0x872b0d96100233ef:0x2a476d5d9ed5b13b', '0x872b74157e960fff:0xf6210d2049e65d73', '0x872b0ad0ed7c1807:0x6fb466e4b65c5bfe'];https://www.google.com/maps/place//data=!4m2!3m1!1s0x872b75446d14211b:0xe232054e0795d545?authuser=-1&hl=en&gl=us
Dunkin';Dunkin', 4008 Bell Blvd, Queens, NY 11361;0x89c261f60bdf13db:0x38da730e4687a97b;Long-running chain serving signature breakfast items & a variety of coffee drinks.;40.7639851;-73.77142979999999;['Coffee shop', 'Bagel shop', 'Bakery', 'Breakfast restaurant', 'Donut shop', 'Fast food restaurant', 'Takeout Restaurant'];3.5;8;$;[['Thursday', '6AM–7PM'], ['Friday', '6AM–7PM'], ['Saturday', '6AM–7PM'], ['Sunday', '6AM–7PM'], ['Monday', '6AM–7PM'], ['Tuesday', '6AM–7PM'], ['Wednesday', '6AM–7PM']];{'Service options': ['Delivery', 'Takeout', 'Dine-in'], 'Highlights': ['Fast service', 'Great coffee'], 'Popular for': ['Breakfast', 'Solo dining'], 'Accessibility': ['Wheelchair accessible entrance'], 'Offerings': ['Coffee', 'Comfort food', 'Happy hour drinks', 'Late-night food', 'Quick bite'], 'Dining options': ['Breakfast', 'Lunch', 'Dessert'], 'Amenities': ['Good for kids', 'Wi-Fi'], 'Atmosphere': ['Casual'], 'Crowd': ['Family-friendly', 'Tourists'], 'Payments': ['Debit cards', 'NFC mobile payments']};Open ⋅ Closes 7PM;['0x89c3ab9229879ec3:0x3f4b2b46d7d2c503', '0x89c25b95afd60215:0xe10552c10c47bb9d', '0x89c25ed34e200f1f:0x1282d48674698a31'];https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c261f60bdf13db:0x38da730e4687a97b?authuser=-1&hl=en&gl=us
N.G. Slater Corporation;N.G. Slater Corporation, 42 W 38th St Suite 901, New York, NY 10018;0x89c259aa3f489ac9:0x7d6f42c6617b5fe0;;40.7515309;-73.9847935;['Promotional products supplier', 'Commercial printer', 'Marketing consultant', 'Screen printer'];5.0;2;;[['Thursday', '9AM–5PM'], ['Friday', '9AM–5PM'], ['Saturday', 'Closed'], ['Sunday', 'Closed'], ['Monday', '9AM–5PM'], ['Tuesday', '9AM–5PM'], ['Wednesday', '9AM–5PM']];;Open ⋅ Closes 5PM;['0x89c28596ca0d097d:0x3f9cb2fe924722b8', '0x89c2434b7d7f6c9d:0x46fb86aee12bfb2b', '0x89c259aa40a64b65:0x1d2defa1c96dab3d', '0x89c25b6163e3d261:0x2fa4cb91d3512529', '0x89c25902f2e400d3:0x52b4eb573672e3e1'];https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c259aa3f489ac9:0x7d6f42c6617b5fe0?authuser=-1&hl=en&gl=us
Puppies Behind Bars;Puppies Behind Bars, 263 W 38th St #4E, New York, NY 10018;0x89c25900f1b107d3:0xc833235730c8d608;;40.7545523;-73.99085389999999;['Dog trainer', 'Charity'];4.2;15;;[['Thursday', '9AM–5PM'], ['Friday', '9AM–5PM'], ['Saturday', 'Closed'], ['Sunday', 'Closed'], ['Monday', '9AM–5PM'], ['Tuesday', '9AM–5PM'], ['Wednesday', '9AM–5PM']];;Open ⋅ Closes 5PM;['0x89c2598346600c2d:0xb385699ba71beacb', '0x89c2591ad5ba2f41:0x45d09545d760cf4f', '0x89c24f8a0330344b:0xa0303785832e8881', '0x89c262f2bc892989:0x2420e010f97dd027', '0x89c258afc575a6b9:0x95eabc0840f5576e'];https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c25900f1b107d3:0xc833235730c8d608?authuser=-1&hl=en&gl=us
Staten Island Pool Rescue;Staten Island Pool Rescue, 4600 Amboy Rd, Staten Island, NY 10312;0x89c24ba6eb4049d7:0x68e00ffc65d50cad;;40.5416678;-74.1656897;['Swimming pool repair service'];5.0;2;;[['Thursday', '9AM–5PM'], ['Friday', '9AM–5PM'], ['Saturday', '9AM–5PM'], ['Sunday', 'Closed'], ['Monday', '9AM–5PM'], ['Tuesday', '9AM–5PM'], ['Wednesday', '9AM–5PM']];;Open ⋅ Closes 5PM;['0x89c24bb363410001:0xd07b2dcbf8782ef8', '0x89c249f7b8d6b5cd:0xd0e0db1a75a9e71f', '0x89c24948674b5f9b:0xc710560eaaae5519', '0x89c24db1e85d8923:0x1caa5c3f1a1c66cc'];https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c24ba6eb4049d7:0x68e00ffc65d50cad?authuser=-1&hl=en&gl=us
Express Pool Service, Corp;Express Pool Service, Corp, 358 Union Ave, Staten Island, NY 10303;0x89c24db1e85d8923:0x1caa5c3f1a1c66cc;;40.6276176;-74.1581341;['Swimming pool contractor'];4.9;78;;[['Thursday', '9AM–5PM'], ['Friday', '9AM–5PM'], ['Saturday', 'Closed'], ['Sunday', 'Closed'], ['Monday', '9AM–5PM'], ['Tuesday', '9AM–5PM'], ['Wednesday', '9AM–5PM']];;Open ⋅ Closes 5PM;['0x89c249f7b8d6b5cd:0xd0e0db1a75a9e71f', '0x89c24b14488df05f:0xcaafac965843e1b9', '0x89c24ae77776bda5:0x8f3c854c1aac760a', '0x89c24ba0c849fbe1:0x30490caf594f654a', '0x89c24bc91e72cddf:0xffc96bed6f7d67a'];https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c24db1e85d8923:0x1caa5c3f1a1c66cc?authuser=-1&hl=en&gl=us
Foxwood Townhomes HOA;Foxwood Townhomes HOA, 6137 Thornton Ave, Newark, CA 94560;0x808fbf0349725b6f:0xc4a8ae77d2681830;;37.5362663;-122.03376039999999;['Condominium complex'];3.8;14;;;{'Accessibility': ['Wheelchair accessible entrance']};;['0x808fbf1f247bafdd:0x14cebbf9614b3f7a', '0x808fbf1ef7a7f92d:0xdef80044f5396b18', '0x808fc64191591995:0xa085f9436ffc19', '0x808fbf552eb4daf9:0x1eff7cb51b97c18', '0x808fbe3b6bd935b3:0x76be75ae4177e283'];https://www.google.com/maps/place//data=!4m2!3m1!1s0x808fbf0349725b6f:0xc4a8ae77d2681830?authuser=-1&hl=en&gl=us
McDonald Orthodontics;McDonald Orthodontics, 1855 W Nob Hill St SE #300, Salem, OR 97302;0x54bfff5952aad583:0xad7afdc825730614;;44.9225044;-123.04392999999999;['Orthodontist'];4.9;198;;[['Thursday', '8AM–4:30PM'], ['Friday', 'Closed'], ['Saturday', 'Closed'], ['Sunday', 'Closed'], ['Monday', 'Closed'], ['Tuesday', 'Closed'], ['Wednesday', '8AM–4:30PM']];{'From the business': ['Identifies as veteran-led'], 'Health & safety': ['Mask required', 'Staff wear masks', 'Staff get temperature checks'], 'Highlights': ['LGBTQ friendly'], 'Accessibility': ['Wheelchair accessible elevator', 'Wheelchair accessible entrance', 'Wheelchair accessible restroom'], 'Amenities': ['Restroom'], 'Planning': ['Appointments recommended']};Closed ⋅ Opens 8AM;['0x54bfff5c0ef7b38b:0xa14bec68116fbe4a', '0x54bfff5bf7fc01e3:0x2cb849706d654f74', '0x54c0074ce69cdd77:0xb49643668032f4e9', '0x54c000a9073da931:0xf54f44727177bdbb', '0x54bfff5d9f025469:0xa9ad355fd5cfcb72'];https://www.google.com/maps/place//data=!4m2!3m1!1s0x54bfff5952aad583:0xad7afdc825730614?authuser=-1&hl=en&gl=us
Donatello's at Marion Forks;Donatello's at Marion Forks, 34970 OR-22, Idanha, OR 97350;0x54bf0922053d25ed:0x73bbe9954ead56b2;;44.615249999999996;-121.948546;['Pizza Takeout'];4.5;27;;[['Thursday', '11AM–7PM'], ['Friday', '11AM–7PM'], ['Saturday', '11AM–7PM'], ['Sunday', '11AM–7PM'], ['Monday', 'Closed'], ['Tuesday', 'Closed'], ['Wednesday', '11AM–7PM']];{'Service options': ['Takeout', 'Delivery']};Temporarily closed;;https://www.google.com/maps/place//data=!4m2!3m1!1s0x54bf0922053d25ed:0x73bbe9954ead56b2?authuser=-1&hl=en&gl=us
HED;HED, 550 S Hope St Suite 2500, Los Angeles, CA 90071;0x80c2c7b17096f7c7:0x89be97128dcee069;;34.0497206;-118.2556317;['Architect'];4.5;2;;[['Thursday', '8AM–5PM'], ['Friday', '8AM–5PM'], ['Saturday', 'Closed'], ['Sunday', 'Closed'], ['Monday', '8AM–5PM'], ['Tuesday', '8AM–5PM'], ['Wednesday', '8AM–5PM']];{'Accessibility': ['Wheelchair accessible entrance']};Closed ⋅ Opens 8AM;['0x80c2c35d489bee57:0xc68842d1ecb9cc0', '0x80c2c7b14c15e4f3:0x781f2b2b7cda52c7', '0x80c2c635352159b9:0x2e6f44655aea521a', '0x80c2c7b3b745579b:0xf1c3ee889d7c9c17', '0x80c2c7b3b745579b:0x4051c5ba2c899806'];https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2c7b17096f7c7:0x89be97128dcee069?authuser=-1&hl=en&gl=us
Westshire/Pelham Stairs;Westshire/Pelham Stairs, 2873 Stairs, Los Angeles, CA 90068;0x80c2bf6d851adbeb:0x2d083ded393e121a;;34.120216;-118.31931;['Hiking area'];4.7;7;;;;;['0x80c2bf72d980e981:0xa04ac78c721a3d68', '0x80c2bf72cd19466b:0x4aec79b3fed5d04b', '0x80c2c6e757af5d95:0x4990547d9e95f0f2', '0x80c2c74762b5fc25:0xe1c4ec81c99b02a', '0x80c2bf70f164959b:0x7efacba2ae666d15'];https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2bf6d851adbeb:0x2d083ded393e121a?authuser=-1&hl=en&gl=us
